CDGM	JGS2
CDGM	HQK3L
CDGM	HFK61
CDGM	HK9L
CDGM	HK50
CDGM	HQF6
CDGM	HQF1
CDGM	HBAK7
CDGM	HQF50
CDGM	HZK3
CDGM	HF1
CDGM	HZK50
CDGM	HZK6
CDGM	HF4
CDGM	HZF1
CDGM	HLAK10
CDGM	HZBAF52
CDGM	HZF2
CDGM	HZF10
CDGM	HLAK2
CDGM	HLAK7
CDGM	HZF3
CDGM	HLAF3
CDGM	HLAF4
CDGM	HZF6
CDGM	HZF13
CDGM	HLAF10L
CDGM	HZF7LA
CDGM	HZLAF52
CDGM	HZF52A
